cve_id,vendor,product,repo_key,final_repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,stored_decision_rule,stored_fitness,checked_url,final_url,http_status,github_title,github_description,recommended_action,recommended_reason,repo_action_canonical_repo_key
CVE-2022-35081,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/183,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35091,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35092,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35093,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35094,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35095,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35096,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35097,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35098,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35099,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/182,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2022-35142,raneto_project,raneto,gilbitron@raneto,ryanlelek@raneto,https://github.com/gilbitron/Raneto/releases,repo_or_file,Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.7017222222222222,https://github.com/gilbitron/raneto,https://github.com/ryanlelek/Raneto,200,GitHub - ryanlelek/Raneto: Markdown powered Knowledgebase Wiki for Node.js · GitHub,Markdown powered Knowledgebase Wiki for Node.js. Contribute to ryanlelek/Raneto development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,ryanlelek@raneto
CVE-2022-35143,raneto_project,raneto,gilbitron@raneto,ryanlelek@raneto,https://github.com/gilbitron/Raneto/releases,repo_or_file,Release Notes;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.7017222222222222,https://github.com/gilbitron/raneto,https://github.com/ryanlelek/Raneto,200,GitHub - ryanlelek/Raneto: Markdown powered Knowledgebase Wiki for Node.js · GitHub,Markdown powered Knowledgebase Wiki for Node.js. Contribute to ryanlelek/Raneto development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,ryanlelek@raneto
CVE-2022-35144,raneto_project,raneto,gilbitron@raneto,ryanlelek@raneto,https://github.com/gilbitron/Raneto/releases,repo_or_file,Release Notes;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.7017222222222222,https://github.com/gilbitron/raneto,https://github.com/ryanlelek/Raneto,200,GitHub - ryanlelek/Raneto: Markdown powered Knowledgebase Wiki for Node.js · GitHub,Markdown powered Knowledgebase Wiki for Node.js. Contribute to ryanlelek/Raneto development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,ryanlelek@raneto
CVE-2022-35978,minetest,minetest,minetest@minetest,luanti-org@luanti,https://github.com/minetest/minetest/commit/da71e86633d0b27cd02d7aac9fdac625d141ca13,commit,Patch;Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/minetest/minetest,https://github.com/luanti-org/luanti,200,GitHub - luanti-org/luanti: Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation · GitHub,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation - luanti-org/luanti,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,luanti-org@luanti
CVE-2022-36022,eclipse,deeplearning4j,eclipse@deeplearning4j,deeplearning4j@deeplearning4j,https://github.com/eclipse/deeplearning4j/security/advisories/GHSA-rc39-g977-687w,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/eclipse/deeplearning4j,https://github.com/deeplearning4j/deeplearning4j,200,"GitHub - deeplearning4j/deeplearning4j: Suite of tools for deploying and training deep learning models using the JVM. Highlights include model import for keras, tensorflow, and onnx/pytorch, a modular and tiny c++ library for running math code and a java based math library on top of the core c++ library. Also includes samediff: a pytorch/tensorflow like library for running deep learn... · GitHub","Suite of tools for deploying and training deep learning models using the JVM. Highlights include model import for keras, tensorflow, and onnx/pytorch, a modular and tiny c++ library for running mat...",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,deeplearning4j@deeplearning4j
CVE-2022-36025,linuxfoundation,besu,hyperledger@besu,besu-eth@besu,https://github.com/hyperledger/besu/security/advisories/GHSA-4456-w38r-m53x,repo_or_file,Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6686666666666666,https://github.com/hyperledger/besu,https://github.com/besu-eth/besu,200,"GitHub - besu-eth/besu: An enterprise-grade Java-based, Apache 2.0 licensed Ethereum client https://wiki.hyperledger.org/display/besu · GitHub","An enterprise-grade Java-based, Apache 2.0 licensed Ethereum client https://wiki.hyperledger.org/display/besu - besu-eth/besu",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,besu-eth@besu
CVE-2022-36058,elrond,elrond_go,elrondnetwork@elrond-go,multiversx@mx-chain-go,https://github.com/ElrondNetwork/elrond-go/blob/8e402fa6d7e91e779980122d3798b2bf50892945/integrationTests/vm/txsFee/asyncESDT_test.go#L402,repo_or_file,Third Party Advisory,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.8244155749365224,https://github.com/elrondnetwork/elrond-go,https://github.com/multiversx/mx-chain-go,200,"GitHub - multiversx/mx-chain-go: ⚡ The official implementation of the MultiversX blockchain protocol, written in golang. · GitHub","⚡ The official implementation of the MultiversX blockchain protocol, written in golang. - multiversx/mx-chain-go",accept_candidate_after_canonical_alias_check,medium_likely_product_or_redirected_name_variant,multiversx@mx-chain-go
CVE-2022-36061,elrond,elrond_go,elrondnetwork@elrond-go,multiversx@mx-chain-go,https://github.com/ElrondNetwork/elrond-go/blob/8e402fa6d7e91e779980122d3798b2bf50892945/integrationTests/vm/txsFee/asyncESDT_test.go#L452,repo_or_file,Exploit;Third Party Advisory,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.8244155749365224,https://github.com/elrondnetwork/elrond-go,https://github.com/multiversx/mx-chain-go,200,"GitHub - multiversx/mx-chain-go: ⚡ The official implementation of the MultiversX blockchain protocol, written in golang. · GitHub","⚡ The official implementation of the MultiversX blockchain protocol, written in golang. - multiversx/mx-chain-go",accept_candidate_after_canonical_alias_check,medium_likely_product_or_redirected_name_variant,multiversx@mx-chain-go
CVE-2022-36521,cskefu,cskefu,chatopera@cskefu,cskefu@cskefu,https://github.com/chatopera/cskefu/issues/724,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.7122222222222222,https://github.com/chatopera/cskefu,https://github.com/cskefu/cskefu,200,GitHub - cskefu/cskefu: 🌲 春松客服，开源客服系统 · GitHub,🌲 春松客服，开源客服系统. Contribute to cskefu/cskefu development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,cskefu@cskefu
